model,metric,split,size,value
Kriging,rmse,test,0.5,3.3075422752142893
Kriging,mae,cross,0.5,11.561222025432325
Kriging,rmse,cross,0.5,13.162673983362222
Ensemble,mae,test,0.5,1.6949597422972773
Ensemble,rmse,test,0.5,2.5772136605620024
Ensemble,mae,cross,0.5,7.218209886991713
Ensemble,rmse,cross,0.5,9.009840058742373
MLP,mae,test,0.1,2.0045789082845054
MLP,rmse,test,0.1,2.4074390501708605
MLP,mae,cross,0.1,20.5504846967889
MLP,rmse,cross,0.1,20.972053197295654
IDW,mae,test,0.1,1.0058483278327912
IDW,rmse,test,0.1,2.613182223876192
IDW,mae,cross,0.1,10.931135112921048
IDW,rmse,cross,0.1,12.341492875119592
Kriging,mae,test,0.1,3.316538484386248
Kriging,rmse,test,0.1,4.753461932086166
Kriging,mae,cross,0.1,11.50659538291526
Kriging,rmse,cross,0.1,12.951924036174475
Ensemble,mae,test,0.1,1.1948592221399625
Ensemble,rmse,test,0.1,2.100747550061043
Ensemble,mae,cross,0.1,7.3866439732188915
Ensemble,rmse,cross,0.1,9.15879470085484
MLP,mae,test,0.2,2.13736941019694
MLP,rmse,test,0.2,2.901767982799222
MLP,mae,cross,0.2,15.854517995017991
MLP,rmse,cross,0.2,16.40447788234128
IDW,mae,test,0.2,1.132912731980582
IDW,rmse,test,0.2,2.7749917942064495
IDW,mae,cross,0.2,11.01571229945081
IDW,rmse,cross,0.2,12.418867581585518
Kriging,mae,test,0.2,2.473397140751348
Kriging,rmse,test,0.2,3.5996144941829096
Kriging,mae,cross,0.2,11.499298593786582
Kriging,rmse,cross,0.2,12.898498277927015
Ensemble,mae,test,0.2,1.3045228897458472
Ensemble,rmse,test,0.2,2.456063277372507
Ensemble,mae,cross,0.2,7.418739345341695
Ensemble,rmse,cross,0.2,9.163412602003302
MLP,mae,test,0.3,2.2509483337402343
MLP,rmse,test,0.3,2.9282937202312516
MLP,mae,cross,0.3,19.466810448400132
MLP,rmse,cross,0.3,19.827856189381432
IDW,mae,test,0.3,1.0205550648787831
IDW,rmse,test,0.3,2.5114428939139803
IDW,mae,cross,0.3,11.009799504432388
IDW,rmse,cross,0.3,12.419505843950624
Kriging,mae,test,0.3,3.070561682567383
Kriging,rmse,test,0.3,4.167326131381041
Kriging,mae,cross,0.3,11.726860068779217
Kriging,rmse,cross,0.3,13.144378953492561
